id	age	sex	task	vdate	timepoint	run	ver	avatar	trial	block	left_pos	left_prob	up_pos	up_prob	right_pos	right_prob	score	rt	picked	picked_prob	picked_step	avoided	avoided_prob	avoided_step	iti_onset	chose_onset	waiting_onset	feedback_onset	prob_picked	pick_dist	optimal_choice	blocktype	picked_unified	avoid_unified
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	1	Lc50Uf100Rc20	c	50	f	100	c	20	true	1517	up	100	2	right	20	1	53302.354	54352.312	55868.918	56835.546	100	far	TRUE	init	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	2	Lc50Uf100Rc20	c	50	f	100	c	20	true	833	up	100	2	right	20	1	57885.99	58935.948	59769.248	60585.882	100	far	TRUE	init	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	3	Lc50Uf100Rc20	c	50	f	100	c	20	true	567	right	20	1	left	50	1	61535.844	62569.136	63135.78	63435.768	20	close	FALSE	init	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	4	Lc50Uf100Rc20	c	50	f	100	c	20	true	483	up	100	2	left	50	1	63735.756	64785.714	65269.028	66202.324	100	far	TRUE	init	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	5	Lc50Uf100Rc20	c	50	f	100	c	20	true	1084	up	100	2	right	20	1	67035.624	68068.916	69152.751	69952.719	100	far	TRUE	init	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	6	Lc50Uf100Rc20	c	50	f	100	c	20	true	600	up	100	2	right	20	1	70952.679	72002.637	72602.613	73385.915	100	far	TRUE	init	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	7	Lc50Uf100Rc20	c	50	f	100	c	20	true	567	up	100	2	left	50	1	74269.213	75285.839	75852.483	76719.115	100	far	TRUE	init	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	8	Lc50Uf100Rc20	c	50	f	100	c	20	false	1184	left	50	1	right	20	1	77635.745	78652.371	79836.288	80052.946	50	close	TRUE	init	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	9	Lc50Uf100Rc20	c	50	f	100	c	20	true	533	right	20	1	up	100	2	80386.266	81402.892	81936.204	82236.192	20	close	FALSE	init	first20	first100
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	10	Lc50Uf100Rc20	c	50	f	100	c	20	false	950	right	20	1	left	50	1	82586.178	83602.804	84552.766	84819.422	20	close	FALSE	init	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	11	Lc50Uf100Rc20	c	50	f	100	c	20	true	1000	left	50	1	right	20	1	85102.744	86169.368	87169.328	87452.65	50	close	TRUE	init	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	12	Lc50Uf100Rc20	c	50	f	100	c	20	true	883	up	100	2	right	20	1	87719.306	88769.264	89652.562	90503.016	100	far	TRUE	init	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	13	Lc50Uf100Rc20	c	50	f	100	c	20	true	1033	right	20	1	left	50	1	91452.978	92469.604	93502.896	93702.888	20	close	FALSE	init	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	14	Lc50Uf100Rc20	c	50	f	100	c	20	true	1100	left	50	1	up	100	2	94002.876	95052.834	96152.79	96436.112	50	close	FALSE	init	first50	first100
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	15	Lc50Uf100Rc20	c	50	f	100	c	20	true	550	up	100	2	left	50	1	96752.766	97802.724	98352.702	99303.232	100	far	TRUE	init	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	16	Lc50Uf100Rc20	c	50	f	100	c	20	true	550	up	100	2	left	50	1	100303.192	101369.816	101919.794	102719.762	100	far	TRUE	init	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	17	Lc50Uf100Rc20	c	50	f	100	c	20	false	1567	right	20	1	left	50	1	103636.392	104669.684	106236.288	106519.61	20	close	FALSE	init	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	18	Lc50Uf100Rc20	c	50	f	100	c	20	true	667	left	50	1	right	20	1	106802.932	107819.558	108486.198	108786.186	50	close	TRUE	init	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	19	Lc50Uf100Rc20	c	50	f	100	c	20	true	1017	up	100	2	right	20	1	109103.408	110153.366	111169.992	112036.624	100	far	TRUE	init	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	20	Lc50Uf100Rc20	c	50	f	100	c	20	false	767	right	20	1	left	50	1	113003.252	114019.878	114786.514	115036.504	20	close	FALSE	init	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	21	Lc50Uf100Rc20	c	50	f	100	c	20	true	867	up	100	2	left	50	1	115286.494	116303.12	117169.752	118069.716	100	far	TRUE	init	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	22	Lc50Uf100Rc20	c	50	f	100	c	20	true	650	up	100	2	right	20	1	119086.869	120136.827	120786.801	121553.437	100	far	TRUE	init	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	23	Lc50Uf100Rc20	c	50	f	100	c	20	true	1017	up	100	2	left	50	1	122553.397	123570.023	124586.649	125319.953	100	far	TRUE	init	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	24	Lc50Uf100Rc20	c	50	f	100	c	20	true	550	up	100	2	left	50	1	126336.579	127353.205	127903.183	128786.481	100	far	TRUE	init	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	25	Lc50Uf100Rc20	c	50	f	100	c	20	false	833	right	50	1	left	20	1	129670.222	130703.514	131536.814	131753.472	20	close	TRUE	init	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	26	Lc20Uf100Rc50	c	20	f	100	c	50	true	583	up	100	2	right	50	1	132036.794	133070.086	133653.396	134603.358	100	far	TRUE	switch	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	27	Lc20Uf100Rc50	c	20	f	100	c	50	true	583	up	100	2	left	20	1	135536.654	136586.612	137169.922	137969.89	100	far	TRUE	switch	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	28	Lc20Uf100Rc50	c	20	f	100	c	50	true	750	right	50	1	left	20	1	138853.188	139903.146	140653.602	140886.926	50	close	TRUE	switch	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	29	Lc20Uf100Rc50	c	20	f	100	c	50	true	617	up	100	2	right	50	1	141203.58	142220.206	142836.848	143636.816	100	far	TRUE	switch	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	30	Lc20Uf100Rc50	c	20	f	100	c	50	false	717	left	20	1	up	100	2	144470.116	145486.742	146203.38	146486.702	20	close	FALSE	switch	first50	first100
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	31	Lc20Uf100Rc50	c	20	f	100	c	50	true	533	up	100	2	right	50	1	146770.024	147819.982	148353.294	149170.496	100	far	TRUE	switch	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	32	Lc20Uf100Rc50	c	20	f	100	c	50	true	683	up	100	2	left	20	1	150270.452	151287.078	151970.384	152703.688	100	far	TRUE	switch	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	33	Lc20Uf100Rc50	c	20	f	100	c	50	false	950	right	50	1	left	20	1	153620.318	154636.944	155586.906	155853.562	50	close	TRUE	switch	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	34	Lc20Uf100Rc50	c	20	f	100	c	50	true	700	left	20	1	right	50	1	156153.55	157186.842	157886.814	158186.802	20	close	FALSE	switch	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	35	Lc20Uf100Rc50	c	20	f	100	c	50	false	584	left	20	1	right	50	1	158536.788	159586.746	160170.505	160470.493	20	close	FALSE	switch	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	36	Lc20Uf100Rc50	c	20	f	100	c	50	false	617	left	20	1	right	50	1	160803.813	161853.771	162470.413	162737.069	20	close	FALSE	switch	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	37	Lc20Uf100Rc50	c	20	f	100	c	50	false	483	right	50	1	left	20	1	163070.389	164103.681	164586.995	164786.987	50	close	TRUE	switch	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	38	Lc20Uf100Rc50	c	20	f	100	c	50	true	500	up	100	2	left	20	1	165103.641	166136.933	166636.913	167470.213	100	far	TRUE	switch	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	39	Lc20Uf100Rc50	c	20	f	100	c	50	true	451	up	100	2	left	20	1	168486.839	169520.131	169970.734	170870.698	100	far	TRUE	switch	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	40	Lc20Uf100Rc50	c	20	f	100	c	50	true	517	up	100	2	left	20	1	171820.66	172870.618	173387.264	174353.892	100	far	TRUE	switch	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	41	Lc20Uf100Rc50	c	20	f	100	c	50	true	433	up	100	2	right	50	1	175220.524	176237.15	176670.466	177537.098	100	far	TRUE	switch	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	42	Lc20Uf100Rc50	c	20	f	100	c	50	true	583	up	100	2	right	50	1	178420.396	179453.688	180036.998	180820.804	100	far	TRUE	switch	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	43	Lc20Uf100Rc50	c	20	f	100	c	50	true	583	up	100	2	left	20	1	181854.096	182870.722	183454.032	184303.998	100	far	TRUE	switch	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	44	Lc20Uf100Rc50	c	20	f	100	c	50	true	517	up	100	2	left	20	1	185203.962	186220.588	186737.234	187653.864	100	far	TRUE	switch	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	45	Lc20Uf100Rc50	c	20	f	100	c	50	true	450	up	100	2	right	50	1	188537.162	189570.454	190020.436	190887.554	100	far	TRUE	switch	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	46	Lc20Uf100Rc50	c	20	f	100	c	50	true	517	up	100	2	right	50	1	191820.85	192837.476	193354.122	194154.09	100	far	TRUE	switch	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	47	Lc20Uf100Rc50	c	20	f	100	c	50	false	750	right	50	1	left	20	1	195070.72	196104.012	196853.982	197103.972	50	close	TRUE	switch	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	48	Lc20Uf100Rc50	c	20	f	100	c	50	true	483	up	100	2	right	50	1	197353.962	198403.92	198887.234	199670.536	100	far	TRUE	switch	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	49	Lc20Uf100Rc50	c	20	f	100	c	50	true	683	left	100	1	right	100	1	200737.771	201771.063	202454.369	202654.361	20	close	TRUE	switch	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	50	Lc100Uf100Rc100	c	100	f	100	c	100	true	500	up	100	2	right	100	1	202904.351	203920.977	204420.957	205270.923	100	far	FALSE	devalue	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	51	Lc100Uf100Rc100	c	100	f	100	c	100	true	750	right	100	1	left	100	1	206254.217	207287.509	208037.479	208237.471	100	close	TRUE	devalue	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	52	Lc100Uf100Rc100	c	100	f	100	c	100	true	500	up	100	2	left	100	1	208570.791	209587.417	210087.397	211021.22	100	far	FALSE	devalue	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	53	Lc100Uf100Rc100	c	100	f	100	c	100	true	467	up	100	2	left	100	1	211887.852	212904.478	213371.126	214287.756	100	far	FALSE	devalue	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	54	Lc100Uf100Rc100	c	100	f	100	c	100	true	583	up	100	2	right	100	1	215287.716	216321.008	216904.318	217654.288	100	far	FALSE	devalue	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	55	Lc100Uf100Rc100	c	100	f	100	c	100	true	567	up	100	2	right	100	1	218554.252	219570.878	220137.522	221037.972	100	far	FALSE	devalue	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	56	Lc100Uf100Rc100	c	100	f	100	c	100	true	417	up	100	2	left	100	1	221921.27	222937.896	223354.546	224221.178	100	far	FALSE	devalue	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	57	Lc100Uf100Rc100	c	100	f	100	c	100	true	833	right	100	1	left	100	1	225121.142	226154.434	226987.734	227221.058	100	close	TRUE	devalue	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	58	Lc100Uf100Rc100	c	100	f	100	c	100	true	400	up	100	2	right	100	1	227537.712	228571.004	228970.988	229720.958	100	far	FALSE	devalue	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	59	Lc100Uf100Rc100	c	100	f	100	c	100	true	650	right	100	1	left	100	1	230788.068	231804.694	232454.668	232671.326	100	close	TRUE	devalue	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	60	Lc100Uf100Rc100	c	100	f	100	c	100	true	783	up	100	2	left	100	1	233004.646	234021.272	234804.574	235637.874	100	far	FALSE	devalue	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	61	Lc100Uf100Rc100	c	100	f	100	c	100	true	500	up	100	2	right	100	1	236604.502	237654.46	238154.44	238887.744	100	far	FALSE	devalue	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	62	Lc100Uf100Rc100	c	100	f	100	c	100	true	400	up	100	2	left	100	1	239721.044	240754.336	241154.32	241938.163	100	far	FALSE	devalue	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	63	Lc100Uf100Rc100	c	100	f	100	c	100	true	667	left	100	1	right	100	1	242921.457	243938.083	244604.723	244888.045	100	close	TRUE	devalue	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	64	Lc100Uf100Rc100	c	100	f	100	c	100	true	633	left	100	1	right	100	1	245154.701	246204.659	246837.967	247121.289	100	close	TRUE	devalue	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	65	Lc100Uf100Rc100	c	100	f	100	c	100	true	617	up	100	2	right	100	1	247454.609	248487.901	249104.543	250021.173	100	far	FALSE	devalue	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	66	Lc100Uf100Rc100	c	100	f	100	c	100	true	417	up	100	2	right	100	1	250871.139	251921.708	252338.358	253121.66	100	far	FALSE	devalue	first100	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	67	Lc100Uf100Rc100	c	100	f	100	c	100	true	367	up	100	2	left	100	1	254138.286	255154.912	255521.564	256338.198	100	far	FALSE	devalue	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	68	Lc100Uf100Rc100	c	100	f	100	c	100	true	817	left	100	1	right	100	1	257304.826	258321.452	259138.086	259404.742	100	close	TRUE	devalue	first50	first20
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	69	Lc100Uf100Rc100	c	100	f	100	c	100	true	567	right	100	1	left	100	1	259704.73	260738.022	261304.666	261605.115	100	close	TRUE	devalue	first20	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	70	Lc100Uf100Rc100	c	100	f	100	c	100	true	450	up	100	2	left	100	1	261955.101	262971.727	263421.709	264271.675	100	far	FALSE	devalue	first100	first50
49cb79aaff9677e5cfaba51e6a846602	NA	NA	habit	2021-10-18T23:50:13.955173	1	1	20211018v1-init	shark	71	Lc100Uf100Rc100	c	100	f	100	c	100	true	433	up	100	2	right	100	1	265321.633	266371.591	266804.907	267721.537	100	far	FALSE	devalue	first100	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	1	Lf100Uc50Rc20	f	100	c	50	c	20	true	883	left	100	2	right	20	1	111806.8	112823.128	113705.875	114572.294	100	far	TRUE	init	first100	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	2	Lf100Uc50Rc20	f	100	c	50	c	20	true	633	left	100	2	right	20	1	115421.861	116454.518	117087.707	117904.118	100	far	TRUE	init	first100	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	3	Lf100Uc50Rc20	f	100	c	50	c	20	true	716	left	100	2	up	50	1	118820.172	119853.11	120569.54	121285.693	100	far	TRUE	init	first100	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	4	Lf100Uc50Rc20	f	100	c	50	c	20	true	933	up	50	1	right	20	1	122035.464	123084.89	124017.866	124251.198	50	close	TRUE	init	first50	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	5	Lf100Uc50Rc20	f	100	c	50	c	20	true	650	left	100	2	up	50	1	124551.033	125583.676	126233.428	126999.864	100	far	TRUE	init	first100	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	6	Lf100Uc50Rc20	f	100	c	50	c	20	false	466	right	20	1	left	100	2	127832.842	128865.581	129331.997	129565.338	20	close	FALSE	init	first20	first100
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	7	Lf100Uc50Rc20	f	100	c	50	c	20	false	1000	up	50	1	right	20	1	129898.531	130948.056	131947.566	132214.257	50	close	TRUE	init	first50	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	8	Lf100Uc50Rc20	f	100	c	50	c	20	false	967	right	20	1	up	50	1	132513.9	133546.729	134513.243	134729.77	20	close	FALSE	init	first20	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	9	Lf100Uc50Rc20	f	100	c	50	c	20	true	1066	left	100	2	right	20	1	134979.428	135995.669	137062.05	137861.742	100	far	TRUE	init	first100	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	10	Lf100Uc50Rc20	f	100	c	50	c	20	true	567	left	100	2	up	50	1	138761.161	139777.347	140343.92	141060.228	100	far	TRUE	init	first100	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	11	Lf100Uc50Rc20	f	100	c	50	c	20	false	517	right	20	1	up	50	1	141859.867	142892.643	143409.173	143625.475	20	close	FALSE	init	first20	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	12	Lf100Uc50Rc20	f	100	c	50	c	20	false	950	up	50	1	right	20	1	143875.388	144891.795	145841.416	146041.213	50	close	TRUE	init	first50	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	13	Lf100Uc50Rc20	f	100	c	50	c	20	true	500	left	100	2	up	50	1	146257.767	147274.089	147773.667	148640.013	100	far	TRUE	init	first100	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	14	Lf100Uc50Rc20	f	100	c	50	c	20	true	516	left	100	2	up	50	1	149406.261	150422.625	150938.956	151722.103	100	far	TRUE	init	first100	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	15	Lf100Uc50Rc20	f	100	c	50	c	20	true	650	left	100	2	up	50	1	152621.642	153671.129	154320.838	155037.043	100	far	TRUE	init	first100	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	16	Lf100Uc50Rc20	f	100	c	50	c	20	false	900	right	20	1	up	50	1	155953.396	156969.674	157869.322	158085.616	20	close	FALSE	init	first20	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	17	Lf100Uc50Rc20	f	100	c	50	c	20	true	616	left	100	2	right	20	1	158435.466	159451.963	160068.234	160817.829	100	far	TRUE	init	first100	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	18	Lf100Uc50Rc20	f	100	c	50	c	20	false	400	up	50	1	right	20	1	161667.409	162700.398	163100.226	163300.084	50	close	TRUE	init	first50	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	19	Lf100Uc50Rc20	f	100	c	50	c	20	true	450	left	100	2	up	50	1	163533.148	164549.577	164999.372	165732.41	100	far	TRUE	init	first100	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	20	Lf100Uc50Rc20	f	100	c	50	c	20	true	433	left	100	2	right	20	1	166515.25	167564.683	167997.929	168814.145	100	far	TRUE	init	first100	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	21	Lf100Uc50Rc20	f	100	c	50	c	20	false	467	up	50	1	right	20	1	169663.963	170696.537	171163.29	171412.856	50	close	TRUE	init	first50	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	22	Lf100Uc50Rc20	f	100	c	50	c	20	true	450	left	100	2	right	20	1	171612.816	172662.521	173112.271	173978.639	100	far	TRUE	init	first100	first20
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	23	Lf100Uc50Rc20	f	100	c	50	c	20	false	733	right	20	1	up	50	1	174894.657	175911.097	176644.078	176860.488	20	close	FALSE	init	first20	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	24	Lf100Uc50Rc20	f	100	c	50	c	20	true	716	right	20	1	up	50	1	177160.319	178193.258	178909.713	179109.566	20	close	FALSE	init	first20	first50
ab8b7b5df1d633ef4840317085787b05	24	F	habit	2021-11-01T14:37:40.68501	1	1	20211025v3-longertrials	alien	25	Lf100Uc50Rc20	f	100	c	50	c	20	true	483	left	100	2	right	20	1	179409.29	180425.468	180908.618	181674.89	100	far	TRUE	init	first100	first20
